Darija (Arabic),Darija (Arabizi),English
كون شفتي مرة واحد المعلمة جا راجلها و كانت عوالة تهرب و المدير ف لتحت شافها هو يقول ليها رجعي مغدي يتحرك حد,koun chfti mara wa7d lmo3lima ja rajlha w kant 3wala thrb w lmodir f lte7t chafha howa ygoul liha rj3i maghadi ythrk 7d.,"If you had seen once, the teacher's husband came, and she was about to run away, but the principal downstairs saw her and told her, ""Go back, no one will move."""
قال ليها تهبطو العالم من بعد كل واحد تيمشي فين بغا,qal liha thbto l3alam mn b3d kol wa7d timchi fin bgha,"He told her they would explore the world, then each would go their separate ways."
قالت لي واش شفتي أ فضيلة الضلم,qalet li wash shfiti a fadila eddolm,"She asked me, ""Have you seen injustice, O Fadila?"""
قالت لي واش شفتي أ فضيلة الضلم,qalet li wach chfiti a fadila eddolm,"She asked me, ""Have you seen injustice, O Fadila?"""
علاش لي تيخرج مع الجوج و التالة و الربع تيغوت عليهم فاش تيحاولو يهربو,3lash li taykhroj m3a ejjouj w ettala w erreb3a kayghout 3lihom fash kay7awlo yhrbo.,"Why does the one who goes out with the two, three, and four shout at them when they try to escape?"
علاش لي تيخرج مع الجوج و التالة و الربع تيغوت عليهم فاش تيحاولو يهربو,3lach li tay5roj m3a ejjouj w ettala w erreb3a kayghout 3lihom fach kay7awlo yhrbo.,"Why does the one who goes out with the two, three, and four shout at them when they try to escape?"
كان قول لك باقي شي كاس ديال اتاي ف الكزينة إلى بغيته شربو,kan goul lik bqa shi kas dial atay f lkuzina ila bghito shrbo.,I was saying there's still a glass of tea in the kitchen if you want to drink it.
كان قول لك باقي شي كاس ديال اتاي ف الكزينة إلى بغيته شربو,kan goul lik bqa chi kas dial atay f lkuzina ila bghito chrbo.,I was saying there's still a glass of tea in the kitchen if you want to drink it.
كان قول لك بلا متشربو إلى بغيتي تنعس,kan goul lek bla matsharbo ila bghiti tna3s.,I was telling you not to drink it if you want to sleep.
كان قول لك بلا متشربو إلى بغيتي تنعس,kan goul lek bla matcharbo ila bghiti tna3s.,I was telling you not to drink it if you want to sleep.
علاش راني تشهيتو,3lash rani tchehitou,Why am I craving it?
علاش راني تشهيتو,3lach rani tchehitou,Why am I craving it?
سيري بزربة ها رؤى راه اتاي واجد,"siri bzrba, ha ro2a rah atay wajd.","Go quickly, Roua, the tea is ready."
قولي لي ها رؤى واش تعشيتي عند خالتك ولا لا,9oli li ha ro2a wach t3echiti 3end 5altek wla la,Tell me is Rowa'ah having dinner at your aunt's or not
لا باقي متعشيناش,la baqi mat3achinach,We haven't had dinner yet.
وجدو القهوة صافي,wjjdo l9hwa safi,"Prepare the coffee, that's it."
واش ولف نور القراية شويت ا عمتي,wash welf nour l9raya chwiyya a 3amti,"Has Nour gotten used to studying a bit, aunt?"
واش ولف نور القراية شويت ا عمتي,wach welf nour l9raya chwiyya a 3amti,"Has Nour gotten used to studying a bit, aunt?"
شويت,chwiya,A little.
شنو تيدير هو,shno taydir howa,What is he doing?
شنو تيدير هو,chno taydir howa,What is he doing?
تخصص ف القانون,ta5asos f l9anoun,Specialized in law
كان تيسحاب لي غير الأدبيين لي يقدو يديرو قانون,kan tays7ab li ghir l2adabiyyin li yqeddo ydiru qanoun,I used to think only non-science students could study law.
لا هو متيقراش ف الجامعة,la howa matiqrash f ljami3a,He doesn't study at the university.
لا هو متيقراش ف الجامعة,la howa matiqrach f ljami3a,He doesn't study at the university.
و تيقرى ف جامعة ديال ليل,w tayqra f jami3a dial lil,He studies at the University of Lille.
هادي تيقراها ف الصباح,hadi tiqraha f essba7,He reads it in the morning.
القانون مزيان,l9anoun mzyan,The law is good.
تيقراه ف عنبة,tiqraha f 3enba,Read it in a grape.
ف أكتوبر بداو لقراية ف الصباح,f oktobr bdaou l9raiya f ssba7,"In October, school starts in the morning."
نقد نسجل فيه إن شاء الله,n9ed nsjjel fih in cha2 allah,"I might register in it, God willing."
بحال جامعة,b7al jami3a,Like a university
اه بصح,ah bessaha,"Ah, that's true."
راني معول نتقيد فيه ف لخر ديال ديسمبر رهو واعر,rani m3awel nte9id fih f l5er dyal décembre raho wa3er,I'm planning to sign up for it at the end of December; it's great.
تيقراو ربعة ديال السوايع متابعة,tiqraw 4 dial swaya3 mtaba3a,They study for four consecutive hours.
خليه يعمر وقتو,khallih ya3ammar wqto,Let him spend his time.
خليه يعمر وقتو,5allih ya3ammar wqto,Let him spend his time.
قسموهم ل أفواج,qsmouhom l afwaj,Divide them into groups.
هو تيقرا يومين ف الأسبوع,howa kayqra youmen f losbou3,He studies two days a week.
التوقيت على حسب المعلم,ettaw9it 3la 7sb lmo3allem,The timing depends on the teacher.
ولكن هو تيقرا ف صباح و ف الليل,walakin howa kayqra f sbah w f lil,But he studies in the morning and at night.
و كيفاش جاتو الفكرة باش تيقيد ف هاد المعهد,w kifash jato lfikra bash ti9id f had lma3had,And how did he come up with the idea to enroll in this institute?
و كيفاش جاتو الفكرة باش تيقيد ف هاد المعهد,w kifach jato lfikra bach ti9id f had lma3had,And how did he come up with the idea to enroll in this institute?
باش يعمر وقتو و شنو غدي يدير,bash ya3ammar wqto w shno ghadi ydir,"To pass his time, what will he do?"
باش يعمر وقتو و شنو غدي يدير,bach ya3ammar wqto w chno ghadi ydir,"To pass his time, what will he do?"
لي بغيت نقول هو مقيد فجوج حاجات,li bghit ngoul howa mqayed fjouj 7ajat,What I want to say is that he is restricted by two things.
هادي فشكل و لخرى فشكل,hadi fchkel w lkhra fchkel,"This one is different, and the other one is different."
هادي فشكل و لخرى فشكل,hadi fchkel w l5ra fchkel,"This one is different, and the other one is different."
شحال ما كان عندو دبلومات شحال ما مزيان ليه باش يلقا خدمة نشاء الله,ch7al ma kan 3ndu diplomat ch7al ma mzyan lih bash yel9a khdma ncha2 allah,"The more diplomas he has, the better it is for him to find a job, God willing."
شحال ما كان عندو دبلومات شحال ما مزيان ليه باش يلقا خدمة نشاء الله,ch7al ma kan 3ndu diplomat ch7al ma mzyan lih bach yel9a 5dma ncha2 allah,"The more diplomas he has, the better it is for him to find a job, God willing."
غدي ندخل أنا و أميرة لي تتقرا معايا,ghadi ndkhol ana w amira li tatqra m3aya,"I will enter with Amira, who studies with me."
غدي ندخل أنا و أميرة لي تتقرا معايا,ghadi nd5ol ana w amira li tatqra m3aya,"I will enter with Amira, who studies with me."
ولكن خصني نمشي لي التنوية على الأقل باش ناخد نتيجة ديال الباك,walakin khsni nmshi li tanwiya 3la l2a9al bash nakhd nati7a dial lbak,But I need to go to high school at least to get the baccalaureate result.
ولكن خصني نمشي لي التنوية على الأقل باش ناخد نتيجة ديال الباك,walakin 5sni nmchi li tanwiya 3la l2a9al bach na5d nati7a dial lbak,But I need to go to high school at least to get the baccalaureate result.
و تخلي الجامعة,w tkhalli ljami3a,And leave the university.
و تخلي الجامعة,w t5alli ljami3a,And leave the university.
وشنو غدي تديري,weshno ghadi tdiri,What are you going to do?
وشنو غدي تديري,wechno ghadi tdiri,What are you going to do?
تقراي ف الليل,tqray f ellil,You study at night.
لا ماشي كلهم كيتشابهو على حسب لي غدي تختاريه,la mashi kolhom kaytchabho 3la 7asab li ghadi tkhtarih,"No, not all of them are the same; it depends on the one you choose."
لا ماشي كلهم كيتشابهو على حسب لي غدي تختاريه,la machi kolhom kaytchabho 3la 7asab li ghadi t5tarih,"No, not all of them are the same; it depends on the one you choose."
حسب التخصص ديالك ف الجامعة,7asb tta5osos dialk f ljami3a,According to your major at the university.
لا تيقيني والو,la tiy9ini walo,I don't trust anything.
حسب التخصص لي بغيتي تسجلي فيه فهمتي,"7asb atta5asos li bghiti tsjjli fih, fhemtini?","It depends on the specialization you want to enroll in, you understand?"
مفهمتش,mafhemtch,I didn't understand.
كاينين تخصصات الأسبوع كلو و تخصصات ف يومين,kaynin takhassosat lsbou3 kolo w takhassosat f yomin.,There are specializations for the whole week and specializations in two days.
كاينين تخصصات الأسبوع كلو و تخصصات ف يومين,kaynin ta5assosat lsbou3 kolo w ta5assosat f yomin.,There are specializations for the whole week and specializations in two days.
كاينين تخصصات الأسبوع كلو و تخصصات ف يومين,kaynin takhassosat lsbou3 kolo w takhassosat f yomin.,There are specialties for the whole week and specialties in two days.
كاينين تخصصات الأسبوع كلو و تخصصات ف يومين,kaynin ta5assosat lsbou3 kolo w ta5assosat f yomin.,There are specialties for the whole week and specialties in two days.
مزية ادى كتقراي سيمانة ولا يومين دابة فهمت,mziya ada katqray simana wla youmen daba fhemt,"It's good that you're studying; in a week or two, you'll understand."
بغيت نتسجل ف شي حاجة تعاوني,bghit ntsjjel f shi 7aja t3awni,I want to register for something that helps me.
بغيت نتسجل ف شي حاجة تعاوني,bghit ntsjjel f chi 7aja t3awni,I want to register for something that helps me.
تنقصد هوما قالو لنا ف الجامعة تنقراوه ف سمستر الرانيو و ماشي ف السنة التانية تيعني بلي التخصص لي غدي نخراتو خصو يجي معها,tnqsd houma qalou lina f ljami3a tnqraoh f semester ranyo w machi f ssana taniya t3ni bli ttakhasos li ghadi nkhrato khso yji m3aha,"I mean, they told us at the university that we would study it in the radio semester and not in the second year, meaning that the specialization we will choose must align with it."
تنقصد هوما قالو لنا ف الجامعة تنقراوه ف سمستر الرانيو و ماشي ف السنة التانية تيعني بلي التخصص لي غدي نخراتو خصو يجي معها,tnqsd houma qalou lina f ljami3a tnqraoh f semester ranyo w machi f ssana taniya t3ni bli tta5asos li ghadi n5rato 5so yji m3aha,"I mean, they told us at the university that we would study it in the radio semester and not in the second year, meaning that the specialization we will choose must align with it."
تماما,tamaaman,Exactly
تيعني بلي نتي خدامة عند المهندسين و نفس الوقت بغيت نحصل على شهادتين حسن من شهادة وحدة,tiy3ni blli nti khdama 3nd lmohandisin w nafs lwa9t bghit n7sl 3la shahadtin 7sn mn shahada wa7da.,It means that I work for engineers and at the same time I want to obtain two diplomas instead of one.
تيعني بلي نتي خدامة عند المهندسين و نفس الوقت بغيت نحصل على شهادتين حسن من شهادة وحدة,tiy3ni blli nti 5dama 3nd lmohandisin w nafs lwa9t bghit n7sl 3la chahadtin 7sn mn chahada wa7da.,It means that I work for engineers and at the same time I want to obtain two diplomas instead of one.
ولكن إلى غبتي تلاتة ديال المرات كتحيد من القائمة وإلى غبتي مرة لازم تجيبي شهادة طبية النهار لي من بعد هادشي مفهش الضحك,walakin ila ghibti 3lat3a dial lmarat kat7ayid mn l9ayma w ila ghibti mara lazm tjibi chahada tibiya nhar li mn b3d hadchi mafihch dda7k,"But if you’re absent three times, you’re removed from the list, and if you’re absent once, you must bring a medical certificate the next day—this is no joke."
حتى أنا هادشي لبغيت,7tta ana hadchi lbghit,This is exactly what I want too.
بعد المرات كي جي يتغدى و تياكل واقف وتيمشي ماعندهمش بزاف ديال وقت مابين طناش والوحدة وكيرجعو,b3d lmrat ki ji ytgheda w tyaakl waqf w timshi ma3ndhomsh bzaf dyal wa9t maben tnaash w lwa7da w kirj3o,"Sometimes, he comes to eat standing and leaves; they don't have much time between twelve and one, and then they go back."
