Darija (Arabic),Darija (Arabizi),English
و قال : انا خارج ... خاص شي حاجة جاوباتو امو و قالت : سلامتك,w qal : ana 5arj ... 5ass shi 7aja  jawbato mmo w qalet : slamtk,And he said: I'm going out... Do you need anything? His mom replied: Take care.
و قال : انا خارج ... خاص شي حاجة جاوباتو امو و قالت : سلامتك,w qal : ana 5arj ... 5ass shi haja  jawbato mmo w qalet : slamtk,And he said: I'm going out... Do you need anything? His mom replied: Take care.
و قال : انا خارج ... خاص شي حاجة جاوباتو امو و قالت : سلامتك,w qal : ana kharj ... khass chi 7aja  jawbato mmo w qalet : slamtk,And he said: I'm going out... Do you need anything? His mom replied: Take care.
و قال : انا خارج ... خاص شي حاجة جاوباتو امو و قالت : سلامتك,w qal : ana kharj ... khass chi haja  jawbato mmo w qalet : slamtk,And he said: I'm going out... Do you need anything? His mom replied: Take care.
و قال : انا خارج ... خاص شي حاجة جاوباتو امو و قالت : سلامتك,w qal : ana kharj ... khass shi 7aja  jawbato mmo w qalet : slamtk,And he said: I'm going out... Do you need anything? His mom replied: Take care.
و قال : انا خارج ... خاص شي حاجة جاوباتو امو و قالت : سلامتك,w qal : ana kharj ... khass shi haja  jawbato mmo w qalet : slamtk,And he said: I'm going out... Do you need anything? His mom replied: Take care.
احبيبي جاوبها و هو ماشي : ياله الله يعاون بعد خروجو شافت شيماء فخالتها و,a7bibi jawbha w howa mashi : yallah allah y3awn b3d 5rojo shafet chaima f5altha w,"My dear, he answered her while walking: ""Alright, may God help."" After he left, Chaima looked at her aunt and..."
احبيبي جاوبها و هو ماشي : ياله الله يعاون بعد خروجو شافت شيماء فخالتها و,a7bibi jawbha w howa machi : yallah allah y3awn b3d 5rojo chafet chaima f5altha w,"My dear, he answered her while walking: ""Alright, may God help."" After he left, Chaima looked at her aunt and..."
احبيبي جاوبها و هو ماشي : ياله الله يعاون بعد خروجو شافت شيماء فخالتها و,a7bibi jawbha w howa machi : yallah allah y3awn b3d khrojo chafet chaima fkhaltha w,"My dear, he answered her while walking: ""Alright, may God help."" After he left, Chaima looked at her aunt and..."
احبيبي جاوبها و هو ماشي : ياله الله يعاون بعد خروجو شافت شيماء فخالتها و,a7bibi jawbha w howa mashi : yallah allah y3awn b3d 5rojo shafet shaima f5altha w,"My dear, he answered her while walking: ""Alright, may God help."" After he left, Chaima looked at her aunt and..."
احبيبي جاوبها و هو ماشي : ياله الله يعاون بعد خروجو شافت شيماء فخالتها و,a7bibi jawbha w howa mashi : yallah allah y3awn b3d khrojo shafet chaima fkhaltha w,"My dear, he answered her while walking: ""Alright, may God help."" After he left, Chaima looked at her aunt and..."
احبيبي جاوبها و هو ماشي : ياله الله يعاون بعد خروجو شافت شيماء فخالتها و,a7bibi jawbha w howa mashi : yallah allah y3awn b3d khrojo shafet shaima fkhaltha w,"My dear, he answered her while walking: ""Alright, may God help."" After he left, Chaima looked at her aunt and..."
احبيبي جاوبها و هو ماشي : ياله الله يعاون بعد خروجو شافت شيماء فخالتها و,ahbibi jawbha w howa machi : yallah allah y3awn b3d 5rojo chafet chaima f5altha w,"My dear, he answered her while walking: ""Alright, may God help."" After he left, Chaima looked at her aunt and..."
احبيبي جاوبها و هو ماشي : ياله الله يعاون بعد خروجو شافت شيماء فخالتها و,ahbibi jawbha w howa machi : yallah allah y3awn b3d khrojo chafet chaima fkhaltha w,"My dear, he answered her while walking: ""Alright, may God help."" After he left, Chaima looked at her aunt and..."
احبيبي جاوبها و هو ماشي : ياله الله يعاون بعد خروجو شافت شيماء فخالتها و,ahbibi jawbha w howa mashi : yallah allah y3awn b3d 5rojo shafet chaima f5altha w,"My dear, he answered her while walking: ""Alright, may God help."" After he left, Chaima looked at her aunt and..."
احبيبي جاوبها و هو ماشي : ياله الله يعاون بعد خروجو شافت شيماء فخالتها و,ahbibi jawbha w howa mashi : yallah allah y3awn b3d 5rojo shafet shaima f5altha w,"My dear, he answered her while walking: ""Alright, may God help."" After he left, Chaima looked at her aunt and..."
احبيبي جاوبها و هو ماشي : ياله الله يعاون بعد خروجو شافت شيماء فخالتها و,ahbibi jawbha w howa mashi : yallah allah y3awn b3d khrojo shafet chaima fkhaltha w,"My dear, he answered her while walking: ""Alright, may God help."" After he left, Chaima looked at her aunt and..."
احبيبي جاوبها و هو ماشي : ياله الله يعاون بعد خروجو شافت شيماء فخالتها و,ahbibi jawbha w howa mashi : yallah allah y3awn b3d khrojo shafet shaima fkhaltha w,"My dear, he answered her while walking: ""Alright, may God help."" After he left, Chaima looked at her aunt and..."
قالت : و الله اخالتي ماكايهنا بالك حتى كاتصعريه و طلعي قروونو مسكين .. خلي,9alet: w allah a 5alti makayhena belk 7tta kats3rih w tl3i 9rono meskin .. 5alli,"She said: ""By God, auntie, he won't calm down until you provoke him and make him angry... leave him."""
قالت : و الله اخالتي ماكايهنا بالك حتى كاتصعريه و طلعي قروونو مسكين .. خلي,9alet: w allah a 5alti makayhena belk htta kats3rih w tl3i 9rono meskin .. 5alli,"She said: ""By God, auntie, he won't calm down until you provoke him and make him angry... leave him."""
قالت : و الله اخالتي ماكايهنا بالك حتى كاتصعريه و طلعي قروونو مسكين .. خلي,9alet: w allah a khalti makayhena belk 7tta kats3rih w tl3i 9rono meskin .. khalli,"She said: ""By God, auntie, he won't calm down until you provoke him and make him angry... leave him."""
قالت : و الله اخالتي ماكايهنا بالك حتى كاتصعريه و طلعي قروونو مسكين .. خلي,9alet: w allah a khalti makayhena belk htta kats3rih w tl3i 9rono meskin .. khalli,"She said: ""By God, auntie, he won't calm down until you provoke him and make him angry... leave him."""
قالت : و الله اخالتي ماكايهنا بالك حتى كاتصعريه و طلعي قروونو مسكين .. خلي,qalet: w allah a 5alti makayhena belk 7tta kats3rih w tl3i qrono meskin .. 5alli,"She said: ""By God, auntie, he won't calm down until you provoke him and make him angry... leave him."""
قالت : و الله اخالتي ماكايهنا بالك حتى كاتصعريه و طلعي قروونو مسكين .. خلي,qalet: w allah a 5alti makayhena belk htta kats3rih w tl3i qrono meskin .. 5alli,"She said: ""By God, auntie, he won't calm down until you provoke him and make him angry... leave him."""
قالت : و الله اخالتي ماكايهنا بالك حتى كاتصعريه و طلعي قروونو مسكين .. خلي,qalet: w allah a khalti makayhena belk 7tta kats3rih w tl3i qrono meskin .. khalli,"She said: ""By God, auntie, he won't calm down until you provoke him and make him angry... leave him."""
قالت : و الله اخالتي ماكايهنا بالك حتى كاتصعريه و طلعي قروونو مسكين .. خلي,qalet: w allah a khalti makayhena belk htta kats3rih w tl3i qrono meskin .. khalli,"She said: ""By God, auntie, he won't calm down until you provoke him and make him angry... leave him."""
السيد عليك واش بغيتي طججيه خنزرات فيها عائشة و قالت : سكتي انت .. ابلاتي,esseyed 3lik wash bghiti tejjih 5nzrat fiha 3aicha w 9alet: skti nti .. abelati,"Mr. Ali, do you want to cook it? Aicha glanced at it and said: ""Be 9uiet, you... wait."""
السيد عليك واش بغيتي طججيه خنزرات فيها عائشة و قالت : سكتي انت .. ابلاتي,esseyed 3lik wach bghiti tejjih 5nzrat fiha 3aicha w 9alet: skti nti .. abelati,"Mr. Ali, do you want to cook it? Aicha glanced at it and said: ""Be 9uiet, you... wait."""
السيد عليك واش بغيتي طججيه خنزرات فيها عائشة و قالت : سكتي انت .. ابلاتي,esseyed 3lik wach bghiti tejjih 5nzrat fiha 3aicha w qalet: skti nti .. abelati,"Mr. Ali, do you want to cook it? Aicha glanced at it and said: ""Be 9uiet, you... wait."""
السيد عليك واش بغيتي طججيه خنزرات فيها عائشة و قالت : سكتي انت .. ابلاتي,esseyed 3lik wach bghiti tejjih khnzrat fiha 3aicha w 9alet: skti nti .. abelati,"Mr. Ali, do you want to cook it? Aicha glanced at it and said: ""Be 9uiet, you... wait."""
السيد عليك واش بغيتي طججيه خنزرات فيها عائشة و قالت : سكتي انت .. ابلاتي,esseyed 3lik wach bghiti tejjih khnzrat fiha 3aicha w qalet: skti nti .. abelati,"Mr. Ali, do you want to cook it? Aicha glanced at it and said: ""Be 9uiet, you... wait."""
السيد عليك واش بغيتي طججيه خنزرات فيها عائشة و قالت : سكتي انت .. ابلاتي,esseyed 3lik wash bghiti tejjih 5nzrat fiha 3aicha w qalet: skti nti .. abelati,"Mr. Ali, do you want to cook it? Aicha glanced at it and said: ""Be 9uiet, you... wait."""
السيد عليك واش بغيتي طججيه خنزرات فيها عائشة و قالت : سكتي انت .. ابلاتي,esseyed 3lik wash bghiti tejjih 5nzrat fiha 3aisha w 9alet: skti nti .. abelati,"Mr. Ali, do you want to cook it? Aicha glanced at it and said: ""Be 9uiet, you... wait."""
السيد عليك واش بغيتي طججيه خنزرات فيها عائشة و قالت : سكتي انت .. ابلاتي,esseyed 3lik wash bghiti tejjih 5nzrat fiha 3aisha w qalet: skti nti .. abelati,"Mr. Ali, do you want to cook it? Aicha glanced at it and said: ""Be 9uiet, you... wait."""
السيد عليك واش بغيتي طججيه خنزرات فيها عائشة و قالت : سكتي انت .. ابلاتي,esseyed 3lik wash bghiti tejjih khnzrat fiha 3aicha w 9alet: skti nti .. abelati,"Mr. Ali, do you want to cook it? Aicha glanced at it and said: ""Be 9uiet, you... wait."""
السيد عليك واش بغيتي طججيه خنزرات فيها عائشة و قالت : سكتي انت .. ابلاتي,esseyed 3lik wash bghiti tejjih khnzrat fiha 3aicha w qalet: skti nti .. abelati,"Mr. Ali, do you want to cook it? Aicha glanced at it and said: ""Be 9uiet, you... wait."""
السيد عليك واش بغيتي طججيه خنزرات فيها عائشة و قالت : سكتي انت .. ابلاتي,esseyed 3lik wash bghiti tejjih khnzrat fiha 3aisha w 9alet: skti nti .. abelati,"Mr. Ali, do you want to cook it? Aicha glanced at it and said: ""Be 9uiet, you... wait."""
