Darija (Arabic),Darija (Arabizi),English
احتمال يدوزوا المسابقات,ehtimal ydozo lmosabaqat,They might take the exams.
لا لا سمحيلي شكون انت ومنين جيتي واش كتعرف واش خسك دير مالكي انت كيحسابليك الخدمة ساهلة في بلادنا ابدا,la la sme7ili shkun nta w mnin jiti wash kat3rf wash khask dir malki nta kay7sab lik lkhidma sahla f bladna abda,"No, no, excuse me, who are you and where are you from? Do you know what you need to do? Do you think work is easy in our country? Never."
لا لا سمحيلي شكون انت ومنين جيتي واش كتعرف واش خسك دير مالكي انت كيحسابليك الخدمة ساهلة في بلادنا ابدا,la la sme7ili chkun nta w mnin jiti wach kat3rf wach 5ask dir malki nta kay7sab lik l5idma sahla f bladna abda,"No, no, excuse me, who are you and where are you from? Do you know what you need to do? Do you think work is easy in our country? Never."
لا لا سمحيلي شكون انت ومنين جيتي واش كتعرف واش خسك دير مالكي انت كيحسابليك الخدمة ساهلة في بلادنا ابدا,la la sme7ili chkun nta w mnin jiti wach kat3rf wach khask dir malki nta kay7sab lik lkhidma sahla f bladna abda,"No, no, excuse me, who are you and where are you from? Do you know what you need to do? Do you think work is easy in our country? Never."
لا لا سمحيلي شكون انت ومنين جيتي واش كتعرف واش خسك دير مالكي انت كيحسابليك الخدمة ساهلة في بلادنا ابدا,la la sme7ili shkun nta w mnin jiti wash kat3rf wash 5ask dir malki nta kay7sab lik l5idma sahla f bladna abda,"No, no, excuse me, who are you and where are you from? Do you know what you need to do? Do you think work is easy in our country? Never."
لا لا سمحيلي شكون انت ومنين جيتي واش كتعرف واش خسك دير مالكي انت كيحسابليك الخدمة ساهلة في بلادنا ابدا,la la smehili chkun nta w mnin jiti wach kat3rf wach 5ask dir malki nta kayhsab lik l5idma sahla f bladna abda,"No, no, excuse me, who are you and where are you from? Do you know what you need to do? Do you think work is easy in our country? Never."
لا لا سمحيلي شكون انت ومنين جيتي واش كتعرف واش خسك دير مالكي انت كيحسابليك الخدمة ساهلة في بلادنا ابدا,la la smehili chkun nta w mnin jiti wach kat3rf wach khask dir malki nta kayhsab lik lkhidma sahla f bladna abda,"No, no, excuse me, who are you and where are you from? Do you know what you need to do? Do you think work is easy in our country? Never."
لا لا سمحيلي شكون انت ومنين جيتي واش كتعرف واش خسك دير مالكي انت كيحسابليك الخدمة ساهلة في بلادنا ابدا,la la smehili shkun nta w mnin jiti wash kat3rf wash 5ask dir malki nta kayhsab lik l5idma sahla f bladna abda,"No, no, excuse me, who are you and where are you from? Do you know what you need to do? Do you think work is easy in our country? Never."
لا لا سمحيلي شكون انت ومنين جيتي واش كتعرف واش خسك دير مالكي انت كيحسابليك الخدمة ساهلة في بلادنا ابدا,la la smehili shkun nta w mnin jiti wash kat3rf wash khask dir malki nta kayhsab lik lkhidma sahla f bladna abda,"No, no, excuse me, who are you and where are you from? Do you know what you need to do? Do you think work is easy in our country? Never."
و من الممكن يجي شي واحد يقول لهم انا كنعرف وهو ما عارف والو,w mn lmomkin yji shi wa7d ygol lhom ana kan3rf w howa ma 3arf walo,"And someone might come and tell them, ""I know,"" while they know nothing."
و من الممكن يجي شي واحد يقول لهم انا كنعرف وهو ما عارف والو,w mn lmomkin yji chi wa7d ygol lhom ana kan3rf w howa ma 3arf walo,"And someone might come and tell them, ""I know,"" while they know nothing."
و من الممكن يجي شي واحد يقول لهم انا كنعرف وهو ما عارف والو,w mn lmomkin yji chi wahd ygol lhom ana kan3rf w howa ma 3arf walo,"And someone might come and tell them, ""I know,"" while they know nothing."
و من الممكن يجي شي واحد يقول لهم انا كنعرف وهو ما عارف والو,w mn lmomkin yji shi wahd ygol lhom ana kan3rf w howa ma 3arf walo,"And someone might come and tell them, ""I know,"" while they know nothing."
هما كيجيبوا اختصاصيين في الامتحان الشفوي يشوفو فيك ويعرفو واش كتكذب او لا من عينيك,huma kayjibu ikhtisasiyin f limti7an shafawi yshufu fik w ya3rfu wash katkdeb wla mn 3inik.,They bring specialists for the oral exam to look at you and know if you're lying or not from your eyes.
هما كيجيبوا اختصاصيين في الامتحان الشفوي يشوفو فيك ويعرفو واش كتكذب او لا من عينيك,huma kayjibu i5tisasiyin f limti7an chafawi ychufu fik w ya3rfu wach katkdeb wla mn 3inik.,They bring specialists for the oral exam to look at you and know if you're lying or not from your eyes.
هما كيجيبوا اختصاصيين في الامتحان الشفوي يشوفو فيك ويعرفو واش كتكذب او لا من عينيك,huma kayjibu i5tisasiyin f limti7an shafawi yshufu fik w ya3rfu wash katkdeb wla mn 3inik.,They bring specialists for the oral exam to look at you and know if you're lying or not from your eyes.
هما كيجيبوا اختصاصيين في الامتحان الشفوي يشوفو فيك ويعرفو واش كتكذب او لا من عينيك,huma kayjibu i5tisasiyin f limtihan chafawi ychufu fik w ya3rfu wach katkdeb wla mn 3inik.,They bring specialists for the oral exam to look at you and know if you're lying or not from your eyes.
هما كيجيبوا اختصاصيين في الامتحان الشفوي يشوفو فيك ويعرفو واش كتكذب او لا من عينيك,huma kayjibu i5tisasiyin f limtihan shafawi yshufu fik w ya3rfu wash katkdeb wla mn 3inik.,They bring specialists for the oral exam to look at you and know if you're lying or not from your eyes.
هما كيجيبوا اختصاصيين في الامتحان الشفوي يشوفو فيك ويعرفو واش كتكذب او لا من عينيك,huma kayjibu ikhtisasiyin f limti7an chafawi ychufu fik w ya3rfu wach katkdeb wla mn 3inik.,They bring specialists for the oral exam to look at you and know if you're lying or not from your eyes.
هما كيجيبوا اختصاصيين في الامتحان الشفوي يشوفو فيك ويعرفو واش كتكذب او لا من عينيك,huma kayjibu ikhtisasiyin f limtihan chafawi ychufu fik w ya3rfu wach katkdeb wla mn 3inik.,They bring specialists for the oral exam to look at you and know if you're lying or not from your eyes.
هما كيجيبوا اختصاصيين في الامتحان الشفوي يشوفو فيك ويعرفو واش كتكذب او لا من عينيك,huma kayjibu ikhtisasiyin f limtihan shafawi yshufu fik w ya3rfu wash katkdeb wla mn 3inik.,They bring specialists for the oral exam to look at you and know if you're lying or not from your eyes.
المهم هذا كيتسمى علم النفس كاين تكوينات كتعلمك هذ الامور,lmohim hada kaytsma 3ilm nnfs kayn takwinat kat3llmk had l2omor,"The important thing is that this is called psychology, and there are trainings that teach you these things."
وفين كيقراو هذو,wfin kayqraw hadu,And where do they study?
ما عرفتش ولكن عارف ان الامتحانات الشفوية كاينة وصعيبة بالزاف,ma 3raftch walakin 3aref inna imti7anat echchafawiya kayna w s3iba bzzaf,"I don't know, but I know that the oral exams exist and are very difficult."
ما عرفتش ولكن عارف ان الامتحانات الشفوية كاينة وصعيبة بالزاف,ma 3raftch walakin 3aref inna imtihanat echchafawiya kayna w s3iba bzzaf,"I don't know, but I know that the oral exams exist and are very difficult."
ما عرفتش ولكن عارف ان الامتحانات الشفوية كاينة وصعيبة بالزاف,ma 3raftsh walakin 3aref inna imti7anat eshshafawiya kayna w s3iba bzzaf,"I don't know, but I know that the oral exams exist and are very difficult."
ما عرفتش ولكن عارف ان الامتحانات الشفوية كاينة وصعيبة بالزاف,ma 3raftsh walakin 3aref inna imtihanat eshshafawiya kayna w s3iba bzzaf,"I don't know, but I know that the oral exams exist and are very difficult."
ملي كدخلي كتلقاي الناس بالزاف كل واحد عنده تقنية خاصة متاعه في التعامل,mlli kdkhli ktl9ay nnas bzzaf kol wa7ed 3ndu t9niya khassa mt3u f t3amul,"When you enter, you find many people, each with their own unique way of dealing."
ملي كدخلي كتلقاي الناس بالزاف كل واحد عنده تقنية خاصة متاعه في التعامل,mlli kd5li ktl9ay nnas bzzaf kol wa7ed 3ndu t9niya 5assa mt3u f t3amul,"When you enter, you find many people, each with their own unique way of dealing."
ملي كدخلي كتلقاي الناس بالزاف كل واحد عنده تقنية خاصة متاعه في التعامل,mlli kd5li ktl9ay nnas bzzaf kol wahed 3ndu t9niya 5assa mt3u f t3amul,"When you enter, you find many people, each with their own unique way of dealing."
ملي كدخلي كتلقاي الناس بالزاف كل واحد عنده تقنية خاصة متاعه في التعامل,mlli kd5li ktlqay nnas bzzaf kol wa7ed 3ndu tqniya 5assa mt3u f t3amul,"When you enter, you find many people, each with their own unique way of dealing."
ملي كدخلي كتلقاي الناس بالزاف كل واحد عنده تقنية خاصة متاعه في التعامل,mlli kd5li ktlqay nnas bzzaf kol wahed 3ndu tqniya 5assa mt3u f t3amul,"When you enter, you find many people, each with their own unique way of dealing."
