Darija (Arabic),English
هيا حسات بيه ولا قلبها كيضرب فتسعيين سامي بقاا كيشو فيهااا ومسح لها تحت عينها,"Did she feel it, or is her heart racing at ninety? Sami kept looking at her and wiped under her eye."
بصبعو وهبط باسهااا فمهاا بوسة خفيفة شي لي خلا فرح ترتاعش سامي : ( بهمس,"With his finger, he lowered her face and gave her a light kiss on her mouth, which made Farah tremble. Sami: (whispering)"
) سمحي لياا فرح سمعتهاا كتحس برصهاا غدي طيح دموعهااا وغدي تفرش،،، سامي ناض من,Sorry.
حدهااا بعدما غطاهاااا لبس حوج كان جابوهك ليه دراري ولبس سبادري وخرج من لغرفة وسد,"He stopped after covering her, put on his clothes, wore his sneakers, left the room, and closed the door."
لباب .. فرح كلسات شادة علا قلبها فرح : ديرها قد راصك وتقولي سمحي ليااا,"The door... Farah sat holding her heart. Farah: ""Use your head and say 'I'm sorry!'"""
ولله حتى نجرجرك ونخليك بلاعقل باش نرج كيف كنت معاك ديك سعا وشوف تشوف واش,"I swear I'll drag you and leave you senseless so I can go back to how I was with you back then, and you'll see."
نسمح ليك فرح مسحات دميعاتها وبتاسمات شويا بشويا بتسماتها تحولات لحزن وعينها عمرو دموع فرح,I forgive you.
: وخا هاكاك مخاصوش يدير لياا هاكاك حيت انا خيط قصير 😭 عنقات لمخدة بقات,"Even so, he shouldn't treat me like that because I have a short temper 😭 hugged the pillow and stayed."
كتبكي حتى نعسات ... # سامي خرج من لغرفة وغدي نشاان لعند طبيب سول علا,She cried herself to sleep ... # Sami left the room and went straight to the doctor to ask about.
طبيب لي دار عمليت جراحياا مختص براص لبارح وروه ليه ومشاا عندوو دق دهل بعدما,"The doctor who performed the surgery specializes in the head; yesterday they showed him, and he went to him directly afterward."
خدى لإدن مشا غلس طبيب بقا كيشوف فيه مطولاا دكتور : راه ممزيانش لصحتح تنوض,"The doctor said: ""It's not good for your health, get up."""
داباا خاصك تعطي راحة راصك سامي : بلامادير ليا ديك لعبيبة ديال كلس حتى تبرى,"Now you need to give yourself a rest, Sami: don't play that ""sit until you heal"" game with me."
ليوم بغيت نخرج منهناا طير نزل شوف اش دير دكتور : ولكين لفتثمة لي وراصك,"Today I want to leave here... A bird landed, see what you're doing, doctor: But the bandage on your head."
وحتى ضربة باقي متجمعاتش خاص لي بقا يبدلها ليك هنا عندنا ليفيغمياغ سامي : من,"And even the hit hasn't been fixed yet, the rest needs to be replaced for you here at our repair shop."
نيتك عندي مرتي اسي وانا صوقي هدااك نبدل لفاصمة نديرها نحيدهاا لمهم عطيني وراق لخروج,"""Your intention is with my wife, sir, and as for me, that's my business. I'll change the fuse, fix it, or remove it. Anyway, just give me the exit papers."""
ديال اناا ومراتي لبارح بايتاا هماا فغرفة موحدى طبيب ملقة ميقول ليه وهوا ميشوف فيه,"Mine and my wife's yesterday spent the night in a single room, the doctor found him and he was looking at him."
شلعل يقدؤ لزاد تجوب معاه يريب عليه لمكتب علا راصوو ... سامي خرج سينا علاشي,Shloul could destroy the office on his head... Sami left and signed for something.
وراق دايال لخرجو وصونا علا لي خدامين عندوو يجيبو ليه لوطو ... داخل لقاا فرح,"The papers were finalized, and he instructed those working for him to bring him the car... He entered and found joy."
داخلا فسوبات ديالهاا بتاسم متهيلش شينهار يدوز بلاما يشوفهااا رغم يتناقشو ولا معرف اش يوقع,"He is deeply attached to her, smiling and never letting a day pass without seeing her, even if they argue or no matter what happens."
لموهم هياا تكون حداه وفجنبو وخا يعرف يقتلها وتبعهااا ولا يشوفهااا بعدا عليه ولا معا,"Their illusion is that she stays by his side, even if he knows he could harm her, follow her, or see her far away or with him."
غيرووو وهبط باسهااا بوسة خفيفة سخونة بغاش يبعد عليها،،،، هزهاا وحط يدها عل كتافو وها,"He changed and leaned in for a light, warm kiss, reluctant to pull away... he lifted her and placed her hand on his shoulder."
مرخبا عليه بسمات عبنها شوياا تشعبطات فيه وكملات نعاسهاا هياا صغيرة وهواا قد جبل ههه،،,"She smiled at him a little, clung to him, and continued her sleep—she's small, and he's as big as a mountain, haha."
وخرج لي داز منحداه كيبقا غير يشوف كي بنات كيولاد خرج من لوبيطال لقا لوطو,He came out of the hospital and found the car.
كيناا ركب هوا فرح لور وشيفور لي ساغ بيهم سامي حط راص فرح علا صدرووو,"There was joy in the back, and the driver who drove them, Sami, rested Farah's head on his chest."
وبدا يشم شعرهاا لهواء ديالو لهاص وميبغي حتى واحد يشركو معااه ،،، # سي عماد,"And he started smelling her hair, its scent was his alone, and he didn’t want to share it with anyone... #Si Imad"
هوا وعمر مشاو لمكز عرفوو شكون خرجوو وزادو ثدمة علا اخرى مي مبغاوش يقوعا ليام,"He and Omar went to the center, found out who left, and took on another task, but they didn’t want the days to pass."
داباا ماشو لوبيطال قالو لهم بلي خرجوو زكل واحد مشا فحالوو ... # سامي وفرح,"Now they went to the hospital, they were told to leave, and everyone went their way... #SamiAndFarah"
وصلو لغرفتهم او بغيت نقول سامي هز فرح هه دخلو لغرفتهم خطها وشافها بقا بلبسة,They arrived at their room.
ديال صبيطار سامي صيب لكليما دفى لبيت وحيد ليها لبسو بقات غير بدوبيااستاهوا حيد صبادري,"From the hospital, Sami fixed the heater in the room; she stayed only in her robe, deserving to take off her shoes."
ولقبية لبس سروال ديال سورفيط وتكا فوق نموساا وجابها فوقوو نعستو لي كيرتاح فيهاااا غمض,"And the guy wore sweatpants, lay on the mattress, and relaxed in his comfort zone, closing his eyes."
عينه ومشاا ... ♨ساعة 8:50 مساء♨ بدات كتحك عبنها لقات راصها فوق شحاجا قصحة خزات,"He closed his eyes and left... ♨8:50 PM♨ She started rubbing her eyes and found her head on something hard, staring."
راصها لقات سامي ناعس وشادها من خصرهااا بتاسمات وباستو من فموو وخشات راصهاا فعنقووو كتشم,"She rested her head on his neck, smelling him."
ريحتووو وهوااا ناعس .... بشوي بشو بدا كيفيق هياا شافتو وها تبعد عليه لقات راصها,"His smell while he was sleeping... Slowly, he started waking up, and when she saw him, she moved away and found herself..."
غير بدو بيااس اويلي شكون نصلهم ليه ضارت شافت فيه لقات كالس وشاد علا راصو,"She turned and saw him sitting, holding his head."
كيفيق فاقد داكرة😂 نشات لبلاكار بلعاني جبدات حويجوو زساستهم وهلاتهم مليوحيت اعع مي مبانو ليه,"How does someone with amnesia wake up? 😂 She opened the closet on purpose, took out his clothes, shook them, and threw them around, saying, ""Oh no, I can't find them!"""
غير لي كوستار لي تلوح ليه فرك كانو مصلوحين ومستيفن😐 .... سامي شاف فيهاا وعلا,Only the suit that gets thrown away was fixed and clean 😐 .... Sami looked at her and said
وجهو بتسامة عرفها كتنتاقن بطيقتها مشا لجيتها هيا شفتوو ورجعات باور تحبيها لبلاكار وقلبها كيضرب,"Her face smiled knowingly, she moved towards her side, saw him, turned back with power, loved him secretly, and her heart was beating."
سامي كيقرب ليهاا وصل حدهاا بغات تخرج من جنب حبسها بيده من جناب بجزووجبدا كيشوف,"Sami approached her and reached her limit; she wanted to move away from his side, but he held her with his hand and started looking."
