Darija (Arabic),English
: ولكن انا ماشي لخاطري مدطرة نشرب داك الدوا د. : نتاليا راه عندك روح,": But I’m not doing it willingly; I’m forced to take that medicine.  
: Natalia, you have a soul."
فكرشك فكري مزيان الى بغيتي تقتليه شربي دواك تبغي تسمعي دقات قلبو؟؟ انا : (,"Think carefully if you want to kill him, drink your medicine, do you want to hear his heartbeat?? Me: ("
حركات راسهااا بمعنى اااه ) د. : واخااا الالة ....... ملي سمعت دقااات قلبووو قلبي,"She nodded her head meaning ""ahh""."
بغا يخرج من بلاصتوو وتحركات فيااا شي حاجة من جيهتووو مابقيتش رجعت مزال فكرت فدوا,"He wanted to leave his place, and something moved in me because of him; I couldn't go back, still thinking about that."
ولا لمرض ديالي صافي عقلي داه غير من دقات قلبووو نزلولي دموع الفرحة وحسيت بلي,"Except for my illness, my mind was taken only by the beats of his heart, tears of joy fell, and I felt that..."
راني فعالم تاااني د. : ايوا نتمنااا تكون تحركات فيك الامومة وتبدلي الرأي ديالك و,"I'm in another world. : Well, I hope the motherly instincts move in you, and you change your mind."
ماتقتليش لينااا لبيبي هههه انا : شوعوور زوين بزاااف د. : عاد ملي يتحط بين,"""Don't kill our baby hahaha me: such a nice feeling D.: only when placed in between"""
يدك احساس ولا أروع والله يسمحنااا من الواليدين يلاه تقدري تنوضي دبااا انا نخليك بدلي,"Your touch is amazing, and may God forgive us for our parents. Come on, can you get up now? I'll leave you to change."
واجي عندي لمكتب ... مشات الدكتورة وانا نضت وراسي بدااا يدور عليااا واخااا هكدااك زعمت,"Come to my office ... the doctor left, and I got up, and my head started spinning, but still, I pushed through."
... دزت عند الدكتورة لمكتب بقااات تنصح فيا شنو لي ندير وشنووو لي مانديرش وطلبات,"... I went to the doctor’s office, and she kept advising me on what to do and what not to do, and she asked..."
مني نبقااا نجي نتبع عندهااا وانا ماقدرتش نقولها باش مريضة حياتي كلهااا تخربقااات زعمة ملي,"Since when do I keep going after her, and I couldn't tell her what's wrong with me? My whole life got messed up."
نموت ايموووت معايااا؟ اووووووف اش ندير فرحتي عمرها تكمل ..... ساليت مع الدكتورة وخرجت عند,"I die, will you die with me? Ugh, what can I do, my happiness is never complete... I finished with the doctor and went out to..."
نعمة غير شافتني جات لعندي .. نعمة : راكي مزيانة دبا؟؟؟ وأش قاتلك؟؟ انا :,"Naima: Are you okay now? What did she say to you?  
Me:"
يلاه نخرجووو منهااا بعدااا نعمة : اااه يلاه اصلا هاد السكرتيرة بقات تشوف فيا وضحك,"Let's get out of here first, what a blessing: Ah, let's go, anyway, that secretary kept looking at me and laughing."
عصبتني كنت على شوية غادي نتفهااا ( 😂😂 ) ... انا : ههههه علاش كنت,"She annoyed me, I was about to lose it (😂😂)... Me: Hahaha why?"
تشوف فيك وضحك؟؟ نعمة : واخااا اش عرفني دباا زيدي نخرجو قبل مانبدا نخلط شي,"He looks at you and laughs??  
Naima: Okay, how would I know now? Let's go out before I start mixing things up."
ف شي انا : ههههه يلاه يلاه خرجنااا انا و نعمة من العيااادة بلامااا نفكر,"Hahaha, come on, come on, we just left the clinic, Naima and I, without even thinking."
بانلي نقولهااا بلي انا حاملة كانت صابقاااني وانا نشدهاا من يدهااا انا : نعمة انا,"It seems like I should say it: I’m pregnant. She was ahead of me, and I held her hand. Me: Naima, it’s me."
حاملة نعمة : ( تصدمت ) اويلي واش راكي تفلاي دبااا؟؟ انا : والله حتى,"Hamlat Ni'ma: (shocked) Oh my, are you joking right now??  
Me: I swear not."
حاملة نعمة : ويلي ويلي على بنت لحرااام درتيهااا يالكلبة ( قرصتهااا ف يدهاا ),"Hamlat Neama: ""Oh no, you wicked girl, you did it, you dog!"" (She bit her on the hand.)"
( 😂😂😂 ) انا : واااااااع قصحتيني نعمة : تستاهلي كتر ابنت لحرام شوهتينااا دبا,"Me: Waaaaa, you roasted me.  
Naima: You deserve more, you troublemaker, you embarrassed us now."
اش غادي يقولووو علينااا الجيران هاانتي دبا بقيتي طيري حتى جبتيهااا فراسك ( 😂😂😂 ),"What will the neighbors say about us? Now look, you kept going until you brought it upon yourself (😂😂😂)."
انا : ههههه نعمة وبراكة نعمة : دبااا حوبااااي أغيد غادي يرجع عم وانا مرت,"Me: Hahaha, a blessing and grace.  
Grace: Now, my dear, Ghaid will become an uncle, and I’ll be a wife."
لعم ياااك؟؟ اجي بعدا من نائل هااد الولد؟؟ انا : لا من باااه ههههه (,"""Of course, right?? Where is this boy from?? Me: No, from his dad hahaha"""
😂😂😂😂 ) نعمة : يااالكلبة اش قربك نتي لبااااه ڭاع ( 😂😂 ) انا :,"😂😂😂😂 ) Naima: Hey, you dog, what brought you close to his dad at all? ( 😂😂 ) Me:"
بففففف دبااا انا معامن نعمة صافي راه كانهضر بصح وشوفي حالتي دبااا حسي بيااا نعمة,"Ughhh, now who do I have, Naima? Seriously, I’m being honest, look at my situation now, feel for me, Naima."
: هاااني والله مزال مامتيقاااش اشنووو غادي تقوليهالووو؟؟ انا : ماعرفتش انعمة ماعرفتش نعمة :,"Haaaany, I still can't believe it! What are you going to tell him/her??  
Me: I don't know, Naima, I don't know."
( مشات لعالم اخور ههه ) ياااااه دبا ولدك غادي يكون هو لكبير على اسلام,"(She went to another world, haha) Wow, now your son will be the eldest in Islam."
و فرح وغادي يبقا يبغيهم ياكي؟؟ انا : هههههه لا صافي نتي مشيتي فيهااا بمرة,"And he will stay loving them, right??  
Me: Hahaha no, you're totally done for!"
شحال وانا ونعمة واقفين ولي داز من حدانااا يشوف فينا ويضحك و عيت نوصي فيها,"For so long, Naima and I have been standing, and everyone passing by looks at us and laughs, and I got tired of advising her."
تبقااا بيناتنااا على الله ماتفضحنيش ههههه حتى نشوف اش ندير .... شدينااا طاكسي وديريكت للاوطيل,"Keep it between us, please don't expose me hahaha, let me figure out what to do... We took a taxi straight to the hotel."
غير حطينااا رجنااا تمااا نشوفووو الناس يضحكووو نعمة : وايلي مااال هااادو ؟؟ انا :,"As soon as we got there, we saw people laughing: ""Wow, what's up with them?"" Me:"
ماعرفتش زيدي نمشيو لقهوة نعمة : واخااا يلاه .. ايما ✅ رياض من البارح وهو,"I don't know, should we go to Naama's café? : Okay, let's go .. Ayma ✅ Riad has been since yesterday..."
غير يفكر ف هاااد دنيا لي خرجات من الجنب فكر باش يقولهااا ل نائل بغااا,"He’s just thinking about this life that went sideways, thinking about how to tell Nael he wants it."
يسبقهااا خرج من المكتب ديالووو ومشااا لمكتب ديال اياس ... رياص : اياس نوض غادي,"He left his office and went to Iyas's office... Riyas: Iyas, get up, we're going."
نمشيو عند نائل اياس : يلاه ولكن علاش؟؟ رياض : انا ليل كلوو مانعستش شوف,"Let's go to Nael Iyas: ""Alright, but why??"" Riad: ""I didn't sleep all night, look."""
خصنااا نقولولوو على دنيااا حيت الى وصلاتلووو هي قبل منااا لقدية غادي تزيد تعقد اياس,"We need to tell him about Dounia because if she reaches him before us, the situation will get more complicated."
: ( وقف ) والله هدي مشات من بالي زيد زيد طلعووو لمكتب ديال نائل,"(Stop) By God, I forgot about this. Go, go, take it up to Nael's office."
مالقاوهش و بقاااو يستناااوه تماااا حتى جاااا غير دخل عقد حجبانوو ومشااا ڭلس دار رجل,"They didn't find him, so they kept waiting there until he came, entered silently, and sat down with his legs crossed."
على رجل وحط يدو على شفايفو .. نائل : اش تمااا؟؟ رياض : ( قرب,"Nail: ""What is it??""  
Riyad: (comes closer)"
لاياس وهضر بشوية ) قولوو اش تما اياس : شكون مول الفكرة؟؟ رياض : انااا,"Layas: Speak slowly.  
They said: What about you, Ayas? Who came up with the idea?  
Riyad: Me."
اياس : ايوا قولووو انت شي تمااا وانا مالي ( 😂😂 ) رياض : ياااك,"Ayas: ""Well, you guys say something over there, what do I care (😂😂).""  
Riyad: ""Right?"""
