Darija (Arabic),Darija (Arabizi),English
جسم فيه الدم و كلشي و القلب تينبض ولكن الانسان ماشي حي,jism fih ddam w kolshi w lqelb taynbad walakin linsan mashi hay,"A body with blood and everything, and the heart is beating, but the person is not alive."
من بعد مكاين والو,mn be3d makayn walo,"Afterwards, there's nothing."
بحال إلى نفختي بالون إلى حيدتي يدك خرج الهواء,b7al ila nfekhti balon ola 7iydti yedek khrej lhwa.,"It's like when you blow up a balloon, if you remove your hand, the air escapes."
بحال إلى نفختي بالون إلى حيدتي يدك خرج الهواء,b7al ila nfe5ti balon ola 7iydti yedek 5rej lhwa.,"It's like when you blow up a balloon, if you remove your hand, the air escapes."
بحال إلى نفختي بالون إلى حيدتي يدك خرج الهواء,bhal ila nfe5ti balon ola hiydti yedek 5rej lhwa.,"It's like when you blow up a balloon, if you remove your hand, the air escapes."
بحال إلى نفختي بالون إلى حيدتي يدك خرج الهواء,bhal ila nfekhti balon ola hiydti yedek khrej lhwa.,"It's like when you blow up a balloon, if you remove your hand, the air escapes."
ولكن كيفاش مقدوش يفسرو العين,walakin kifash ma9douch yfsro l3in,But how couldn't they explain the evil eye?
ولكن كيفاش مقدوش يفسرو العين,walakin kifach ma9douch yfsro l3in,But how couldn't they explain the evil eye?
ولكن كيفاش مقدوش يفسرو العين,walakin kifach maqdouch yfsro l3in,But how couldn't they explain the evil eye?
ولكن كيفاش مقدوش يفسرو العين,walakin kifash ma9doush yfsro l3in,But how couldn't they explain the evil eye?
ولكن كيفاش مقدوش يفسرو العين,walakin kifash maqdouch yfsro l3in,But how couldn't they explain the evil eye?
ولكن كيفاش مقدوش يفسرو العين,walakin kifash maqdoush yfsro l3in,But how couldn't they explain the evil eye?
تيقولو العين,ti9olo l3ayn,They say the evil eye.
تيقولو العين,tiqolo l3ayn,They say the evil eye.
إنا عين,ina 3ayn,"Here is the translation: ""We are an eye."""
عين الحسد,3ayn l7asad,Evil eye
عين الحسد,3ayn lhasad,Evil eye
اه هديك,ah hadik,"Yes, that one."
كاين كاين شي حوايج,kayen kayen chi 7wayej,There are some things.
كاين كاين شي حوايج,kayen kayen chi hwayej,There are some things.
كاين كاين شي حوايج,kayen kayen shi 7wayej,There are some things.
كاين كاين شي حوايج,kayen kayen shi hwayej,There are some things.
هديك العين حق ولكن متقدش تفسرها قدر الله,hadik l3in 7a9 walakin mat9drch tfsserha 9adar allah,"That eye is true, but you can't explain it; it's God's will."
هديك العين حق ولكن متقدش تفسرها قدر الله,hadik l3in 7a9 walakin mat9drsh tfsserha 9adar allah,"That eye is true, but you can't explain it; it's God's will."
هديك العين حق ولكن متقدش تفسرها قدر الله,hadik l3in 7aq walakin matqdrch tfsserha qadar allah,"That eye is true, but you can't explain it; it's God's will."
هديك العين حق ولكن متقدش تفسرها قدر الله,hadik l3in 7aq walakin matqdrsh tfsserha qadar allah,"That eye is true, but you can't explain it; it's God's will."
هديك العين حق ولكن متقدش تفسرها قدر الله,hadik l3in ha9 walakin mat9drch tfsserha 9adar allah,"That eye is true, but you can't explain it; it's God's will."
هديك العين حق ولكن متقدش تفسرها قدر الله,hadik l3in ha9 walakin mat9drsh tfsserha 9adar allah,"That eye is true, but you can't explain it; it's God's will."
هديك العين حق ولكن متقدش تفسرها قدر الله,hadik l3in haq walakin matqdrch tfsserha qadar allah,"That eye is true, but you can't explain it; it's God's will."
هديك العين حق ولكن متقدش تفسرها قدر الله,hadik l3in haq walakin matqdrsh tfsserha qadar allah,"That eye is true, but you can't explain it; it's God's will."
دير لي بغيتي ميمكنش ليك تشوف الشيطان,dir li bghiti maymkench lik tchouf chitan,"Do what you want, you can't see the devil."
دير لي بغيتي ميمكنش ليك تشوف الشيطان,dir li bghiti maymkensh lik tshouf shitan,"Do what you want, you can't see the devil."
دير لي بغيتي متقدش تشوف الشيطان,dir li bghiti mat9drch tchouf chitan,"Do whatever you want, you can't see the devil."
دير لي بغيتي متقدش تشوف الشيطان,dir li bghiti mat9drsh tshouf shitan,"Do whatever you want, you can't see the devil."
دير لي بغيتي متقدش تشوف الشيطان,dir li bghiti matqdrch tchouf chitan,"Do whatever you want, you can't see the devil."
دير لي بغيتي متقدش تشوف الشيطان,dir li bghiti matqdrsh tshouf shitan,"Do whatever you want, you can't see the devil."
الجن الجن واش قلتي الشيطان,ljn ljn wash 9lti shaytan,"The jinn, the jinn, what did you say, the devil?"
الجن الجن واش قلتي الشيطان,ljn ljn wach 9lti chaytan,"The jinn, the jinn, what did you say, the devil?"
الجن الجن واش قلتي الشيطان,ljn ljn wach qlti chaytan,"The jinn, the jinn, what did you say, the devil?"
الجن الجن واش قلتي الشيطان,ljn ljn wash qlti shaytan,"The jinn, the jinn, what did you say, the devil?"
قلت ليك أنا معارفش,9lt lik ana ma3arfsh,I told you I don't know.
قلت ليك أنا معارفش,9lt lik ana ma3arfch,I told you I don't know.
قلت ليك أنا معارفش,qlt lik ana ma3arfch,I told you I don't know.
قلت ليك أنا معارفش,qlt lik ana ma3arfsh,I told you I don't know.
شنو كاين لي شافهم,shno kayn li chafhom,What is there for someone who saw them?
شنو كاين لي شافهم,chno kayn li chafhom,What is there for someone who saw them?
شنو كاين لي شافهم,shno kayn li shafhom,What is there for someone who saw them?
كاين إشهار ف واحد القنوات كتدوز أقلام الخليع بحدها,kayn ichhar f wa7ed l9anawat katdoz a9lam lkhli3 bo7dha,There is an advertisement on one of the channels showing indecent content.
كاين إشهار ف واحد القنوات كتدوز أقلام الخليع بحدها,kayn ichhar f wa7ed l9anawat katdoz a9lam l5li3 bo7dha,There is an advertisement on one of the channels showing indecent content.
كاين إشهار ف واحد القنوات كتدوز أقلام الخليع بحدها,kayn ichhar f wa7ed lqanawat katdoz aqlam l5li3 bo7dha,There is an advertisement on one of the channels showing indecent content.
كاين إشهار ف واحد القنوات كتدوز أقلام الخليع بحدها,kayn ichhar f wa7ed lqanawat katdoz aqlam lkhli3 bo7dha,There is an advertisement on one of the channels showing indecent content.
كاين إشهار ف واحد القنوات كتدوز أقلام الخليع بحدها,kayn ichhar f wahed l9anawat katdoz a9lam l5li3 bohdha,There is an advertisement on one of the channels showing indecent content.
كاين إشهار ف واحد القنوات كتدوز أقلام الخليع بحدها,kayn ichhar f wahed l9anawat katdoz a9lam lkhli3 bohdha,There is an advertisement on one of the channels showing indecent content.
كاين إشهار ف واحد القنوات كتدوز أقلام الخليع بحدها,kayn ichhar f wahed lqanawat katdoz aqlam l5li3 bohdha,There is an advertisement on one of the channels showing indecent content.
كاين إشهار ف واحد القنوات كتدوز أقلام الخليع بحدها,kayn ichhar f wahed lqanawat katdoz aqlam lkhli3 bohdha,There is an advertisement on one of the channels showing indecent content.
كاين إشهار ف واحد القنوات كتدوز أقلام الخليع بحدها,kayn ishhar f wa7ed l9anawat katdoz a9lam l5li3 bo7dha,There is an advertisement on one of the channels showing indecent content.
كاين إشهار ف واحد القنوات كتدوز أقلام الخليع بحدها,kayn ishhar f wa7ed l9anawat katdoz a9lam lkhli3 bo7dha,There is an advertisement on one of the channels showing indecent content.
كاين إشهار ف واحد القنوات كتدوز أقلام الخليع بحدها,kayn ishhar f wa7ed lqanawat katdoz aqlam l5li3 bo7dha,There is an advertisement on one of the channels showing indecent content.
كاين إشهار ف واحد القنوات كتدوز أقلام الخليع بحدها,kayn ishhar f wa7ed lqanawat katdoz aqlam lkhli3 bo7dha,There is an advertisement on one of the channels showing indecent content.
كاين إشهار ف واحد القنوات كتدوز أقلام الخليع بحدها,kayn ishhar f wahed l9anawat katdoz a9lam l5li3 bohdha,There is an advertisement on one of the channels showing indecent content.
كاين إشهار ف واحد القنوات كتدوز أقلام الخليع بحدها,kayn ishhar f wahed l9anawat katdoz a9lam lkhli3 bohdha,There is an advertisement on one of the channels showing indecent content.
كاين إشهار ف واحد القنوات كتدوز أقلام الخليع بحدها,kayn ishhar f wahed lqanawat katdoz aqlam l5li3 bohdha,There is an advertisement on one of the channels showing indecent content.
كاين إشهار ف واحد القنوات كتدوز أقلام الخليع بحدها,kayn ishhar f wahed lqanawat katdoz aqlam lkhli3 bohdha,There is an advertisement on one of the channels showing indecent content.
شنو تشوف الجن حاجة عادية,shno tchouf ljen 7aja 3adiya,Do you see jinn as something normal?
شنو تشوف الجن حاجة عادية,chno tchouf ljen 7aja 3adiya,Do you see jinn as something normal?
شنو تشوف الجن حاجة عادية,chno tchouf ljen haja 3adiya,Do you see jinn as something normal?
شنو تشوف الجن حاجة عادية,shno tchouf ljen haja 3adiya,Do you see jinn as something normal?
شنو تشوف الجن حاجة عادية,shno tshouf ljen 7aja 3adiya,Do you see jinn as something normal?
شنو تشوف الجن حاجة عادية,shno tshouf ljen haja 3adiya,Do you see jinn as something normal?
الناس تيهدرو عليها,lnas kayhdro 3liha,People are talking about her.
معرفينش,ma3rfinch,They don't know.
معرفينش,ma3rfinsh,They don't know.
متلا إلى سكن في هادا غدي يبقى,mtlan ila skn f hada ghadi yb9a,"For example, if he lives here, he will stay."
متلا إلى سكن في هادا غدي يبقى,mtlan ila skn f hada ghadi ybqa,"For example, if he lives here, he will stay."
تيقولو ميقدش يسكنك هدشي معندوش علاقة ب الإيمان ديالك,ti9olo mayqedsh ysknk hadchi ma3ndosh 3laqa b l2iman dyalk,They say he can't provide for you; this has nothing to do with your faith.
تيقولو ميقدش يسكنك هدشي معندوش علاقة ب الإيمان ديالك,ti9olo mayqedch ysknk hadchi ma3ndoch 3laqa b l2iman dyalk,They say he can't provide for you; this has nothing to do with your faith.
تيقولو ميقدش يسكنك هدشي معندوش علاقة ب الإيمان ديالك,ti9olo mayqedsh ysknk hadshi ma3ndosh 3laqa b l2iman dyalk,They say he can't provide for you; this has nothing to do with your faith.
تيقولو ميقدش يسكنك هدشي معندوش علاقة ب الإيمان ديالك,tiqolo mayqedch ysknk hadchi ma3ndoch 3laqa b l2iman dyalk,They say he can't provide for you; this has nothing to do with your faith.
تيقولو ميقدش يسكنك هدشي معندوش علاقة ب الإيمان ديالك,tiqolo mayqedsh ysknk hadchi ma3ndosh 3laqa b l2iman dyalk,They say he can't provide for you; this has nothing to do with your faith.
تيقولو ميقدش يسكنك هدشي معندوش علاقة ب الإيمان ديالك,tiqolo mayqedsh ysknk hadshi ma3ndosh 3laqa b l2iman dyalk,They say he can't provide for you; this has nothing to do with your faith.
ممتعلقش بي الايمان لا يمكن يسكنك,mamt3ele9ch biya l2iman la yomken ysknk,"""Faith cannot reside in you if you are not connected to it."""
ممتعلقش بي الايمان لا يمكن يسكنك,mamt3ele9sh biya l2iman la yomken ysknk,"""Faith cannot reside in you if you are not connected to it."""
