Darija (Arabic),Darija (Arabizi),English
تسانا، غادي نقلاب فلحاقيبا ديالي,"tsana, ghadi nqallab fl7aqiba dyali","Wait, I’m going to search in my bag."
تسانا، غادي نقلاب فلحاقيبا ديالي,"tsana, ghadi nqallab flhaqiba dyali","Wait, I’m going to search in my bag."
واخا، ماكنقدارش نلقا لخاريتا..,"wakha, makankdarsh nle9a lkhareeta..","Okay, I can't find the map."
واخا، ماكنقدارش نلقا لخاريتا..,"wa5a, makankdarch nle9a l5areeta.","Okay, I can't find the map."
واخا، ماكنقدارش نلقا لخاريتا..,"wa5a, makankdarch nleqa l5areeta.","Okay, I can't find the map."
واخا، ماكنقدارش نلقا لخاريتا..,"wa5a, makankdarsh nle9a l5areeta.","Okay, I can't find the map."
واخا، ماكنقدارش نلقا لخاريتا..,"wa5a, makankdarsh nleqa l5areeta.","Okay, I can't find the map."
واخا، ماكنقدارش نلقا لخاريتا..,"wakha, makankdarch nle9a lkhareeta.","Okay, I can't find the map."
واخا، ماكنقدارش نلقا لخاريتا..,"wakha, makankdarch nleqa lkhareeta.","Okay, I can't find the map."
واخا، ماكنقدارش نلقا لخاريتا..,"wakha, makankdarsh nle9a lkhareeta.","Okay, I can't find the map."
واخا، ماكنقدارش نلقا لخاريتا..,"wakha, makankdarsh nleqa lkhareeta.","Okay, I can't find the map."
والاكين مازال كاينا شوكلات، واش بغيتي شوييا؟,"wlakine mazal kayna choklat, wash bghiti chwiyya?","But there's still chocolate, do you want some?"
والاكين مازال كاينا شوكلات، واش بغيتي شوييا؟,"wlakine mazal kayna choklat, wach bghiti chwiyya?","But there's still chocolate, do you want some?"
والاكين مازال كاينا شوكلات، واش بغيتي شوييا؟,"wlakine mazal kayna shoklat, wash bghiti shwiyya?","But there's still chocolate, do you want some?"
مامتءكادش اشنو امكان لينا نديروه بلا خاريتا.,mamat2kadsh ashno imkan lina ndirooh bla kharita.,We can't do anything without a map.
مامتءكادش اشنو امكان لينا نديروه بلا خاريتا.,mamat2kadch achno imkan lina ndirooh bla 5arita.,We can't do anything without a map.
مامتءكادش اشنو امكان لينا نديروه بلا خاريتا.,mamat2kadch achno imkan lina ndirooh bla kharita.,We can't do anything without a map.
مامتءكادش اشنو امكان لينا نديروه بلا خاريتا.,mamat2kadsh ashno imkan lina ndirooh bla 5arita.,We can't do anything without a map.
امكان تلقا ناهر,emkan tel9a naher,You might find it tomorrow.
امكان تلقا ناهر,emkan telqa naher,You might find it tomorrow.
اه، امكان لينا نحاولو نمشيو بهاد تاريقا.,"ah, imkan lina n7awlo nmshiw bhad tari9a.","Ah, we can try to go this way."
اه، امكان لينا نحاولو نمشيو بهاد تاريقا.,"ah, imkan lina n7awlo nmchiw bhad tari9a.","Ah, we can try to go this way."
اه، امكان لينا نحاولو نمشيو بهاد تاريقا.,"ah, imkan lina n7awlo nmchiw bhad tariqa.","Ah, we can try to go this way."
اه، امكان لينا نحاولو نمشيو بهاد تاريقا.,"ah, imkan lina n7awlo nmshiw bhad tariqa.","Ah, we can try to go this way."
اه، امكان لينا نحاولو نمشيو بهاد تاريقا.,"ah, imkan lina nhawlo nmchiw bhad tari9a.","Ah, we can try to go this way."
اه، امكان لينا نحاولو نمشيو بهاد تاريقا.,"ah, imkan lina nhawlo nmchiw bhad tariqa.","Ah, we can try to go this way."
اه، امكان لينا نحاولو نمشيو بهاد تاريقا.,"ah, imkan lina nhawlo nmshiw bhad tari9a.","Ah, we can try to go this way."
اه، امكان لينا نحاولو نمشيو بهاد تاريقا.,"ah, imkan lina nhawlo nmshiw bhad tariqa.","Ah, we can try to go this way."
ايخاس اسماح لينا ندامو معا ناهر، و ناهر كايجري ف اتيجاه ديال دوار.,"aykhas sma7 lina ndamo m3a nahar, w nahar kayjri f itijah dial dowar.","He must forgive us; he regretted it with the day, and the day runs toward the direction of the village."
ايخاس اسماح لينا ندامو معا ناهر، و ناهر كايجري ف اتيجاه ديال دوار.,"ay5as sma7 lina ndamo m3a nahar, w nahar kayjri f itijah dial dowar.","He must forgive us; he regretted it with the day, and the day runs toward the direction of the village."
ايخاس اسماح لينا ندامو معا ناهر، و ناهر كايجري ف اتيجاه ديال دوار.,"ay5as smah lina ndamo m3a nahar, w nahar kayjri f itijah dial dowar.","He must forgive us; he regretted it with the day, and the day runs toward the direction of the village."
ايخاس اسماح لينا ندامو معا ناهر، و ناهر كايجري ف اتيجاه ديال دوار.,"aykhas smah lina ndamo m3a nahar, w nahar kayjri f itijah dial dowar.","He must forgive us; he regretted it with the day, and the day runs toward the direction of the village."
من ناحيا خرا، راه ريحلا كتار..,"mn na7ya khra, ra7 re7la ktar..","On the other hand, there are many trips."
من ناحيا خرا، راه ريحلا كتار..,"mn na7ya 5ra, ra7 re7la ktar.","On the other hand, there are many trips."
من ناحيا خرا، راه ريحلا كتار..,"mn na7ya khra, ra7 re7la ktar.","On the other hand, there are many trips."
من ناحيا خرا، راه ريحلا كتار..,"mn nahya 5ra, rah rehla ktar.","On the other hand, there are many trips."
من ناحيا خرا، راه ريحلا كتار..,"mn nahya khra, rah rehla ktar.","On the other hand, there are many trips."
راه فات لواقت، بدات شامس كاتيح .,"raha fat lwa9t, bdat chams katyi7.","The time has passed, the sun has started to set."
راه فات لواقت، بدات شامس كاتيح .,"raha fat lwa9t, bdat chams katyih.","The time has passed, the sun has started to set."
راه فات لواقت، بدات شامس كاتيح .,"raha fat lwa9t, bdat shams katyi7.","The time has passed, the sun has started to set."
راه فات لواقت، بدات شامس كاتيح .,"raha fat lwa9t, bdat shams katyih.","The time has passed, the sun has started to set."
راه فات لواقت، بدات شامس كاتيح .,"raha fat lwaqt, bdat chams katyi7.","The time has passed, the sun has started to set."
راه فات لواقت، بدات شامس كاتيح .,"raha fat lwaqt, bdat chams katyih.","The time has passed, the sun has started to set."
راه فات لواقت، بدات شامس كاتيح .,"raha fat lwaqt, bdat shams katyi7.","The time has passed, the sun has started to set."
راه فات لواقت، بدات شامس كاتيح .,"raha fat lwaqt, bdat shams katyih.","The time has passed, the sun has started to set."
واخا-نتا اتقود تريق .,wa5a-nta at9od tri9.,"Okay, you lead the way."
واخا-نتا اتقود تريق .,wa5anta at9od tri9.,"Okay, you lead the way."
واخا-نتا اتقود تريق .,wa5anta atqod triq.,"Okay, you lead the way."
واخا-نتا اتقود تريق .,wakhanta at9od tri9.,"Okay, you lead the way."
واخا-نتا اتقود تريق .,wakhanta atqod triq.,"Okay, you lead the way."
غير نباعدو من تريق ، غادي نمشيو لمينتاقا ديال ووحوش لباريا.,"ghir nbaa3do mn tri9, ghadi nmshiw lmenta9a dial wo7osh lbaria.","Just stay away from the road, we’re going to the area of wild beasts in the forest."
غير نباعدو من تريق ، غادي نمشيو لمينتاقا ديال ووحوش لباريا.,"ghir nbaa3do mn tri9, ghadi nmchiw lmenta9a dial wo7och lbaria.","Just stay away from the road, we’re going to the area of wild beasts in the forest."
غير نباعدو من تريق ، غادي نمشيو لمينتاقا ديال ووحوش لباريا.,"ghir nbaa3do mn tri9, ghadi nmchiw lmenta9a dial wohoch lbaria.","Just stay away from the road, we’re going to the area of wild beasts in the forest."
غير نباعدو من تريق ، غادي نمشيو لمينتاقا ديال ووحوش لباريا.,"ghir nbaa3do mn tri9, ghadi nmshiw lmenta9a dial wohosh lbaria.","Just stay away from the road, we’re going to the area of wild beasts in the forest."
غير نباعدو من تريق ، غادي نمشيو لمينتاقا ديال ووحوش لباريا.,"ghir nbaa3do mn triq, ghadi nmchiw lmentaqa dial wo7och lbaria.","Just stay away from the road, we’re going to the area of wild beasts in the forest."
غير نباعدو من تريق ، غادي نمشيو لمينتاقا ديال ووحوش لباريا.,"ghir nbaa3do mn triq, ghadi nmchiw lmentaqa dial wohoch lbaria.","Just stay away from the road, we’re going to the area of wild beasts in the forest."
غير نباعدو من تريق ، غادي نمشيو لمينتاقا ديال ووحوش لباريا.,"ghir nbaa3do mn triq, ghadi nmshiw lmentaqa dial wo7osh lbaria.","Just stay away from the road, we’re going to the area of wild beasts in the forest."
غير نباعدو من تريق ، غادي نمشيو لمينتاقا ديال ووحوش لباريا.,"ghir nbaa3do mn triq, ghadi nmshiw lmentaqa dial wohosh lbaria.","Just stay away from the road, we’re going to the area of wild beasts in the forest."
حنا بساح خاسنا نراجعو.,7na bsa7 khasna nraj3o.,We really need to review.
حنا بساح خاسنا نراجعو.,7na bsa7 5asna nraj3o.,We really need to review.
حنا بساح خاسنا نراجعو.,hna bsah 5asna nraj3o.,We really need to review.
حنا بساح خاسنا نراجعو.,hna bsah khasna nraj3o.,We really need to review.
حدا ناهر غادي اكون لواداع اكتار امان.,7da nahar ghadi ikoun lwada3 aktar aman.,"Next to the river, there will be more water."
حدا ناهر غادي اكون لواداع اكتار امان.,hda nahar ghadi ikoun lwada3 aktar aman.,"Next to the river, there will be more water."
كنفادال منفاكارش فلءمار.,knfadal mnfakarsh fl2mar.,I prefer avocados in the summer.
كنفادال منفاكارش فلءمار.,knfadal mnfakarch fl2mar.,I prefer avocados in the summer.
ءيحدار، كاينين جدورا فڭاع لبلايس، داكشي علاش مغاديش اتءادا شي حاد منا!,2i7dar kaynin jdora f ga3 lblayes dakchi 3lach maradich it2ada chi 7ed mnna!,"Ehdar, there are roots everywhere, that's why nothing will harm us!"
ءيحدار، كاينين جدورا فڭاع لبلايس، داكشي علاش مغاديش اتءادا شي حاد منا!,2i7dar kaynin jdora f ga3 lblayes dakshi 3lash maradish it2ada shi 7ed mnna!,"Ehdar, there are roots everywhere, that's why nothing will harm us!"
ءيحدار، كاينين جدورا فڭاع لبلايس، داكشي علاش مغاديش اتءادا شي حاد منا!,2ihdar kaynin jdora f ga3 lblayes dakchi 3lach maradich it2ada chi hed mnna!,"Ehdar, there are roots everywhere, that's why nothing will harm us!"
ءيحدار، كاينين جدورا فڭاع لبلايس، داكشي علاش مغاديش اتءادا شي حاد منا!,2ihdar kaynin jdora f ga3 lblayes dakshi 3lash maradish it2ada shi hed mnna!,"Ehdar, there are roots everywhere, that's why nothing will harm us!"
اه، كنحاس بحال نقدرو نشوفو ناهر من لتاحت,"ah, kan7ess b7al nqadro nchoufo nhar mn lta7t.","Oh, I feel like we can see the river from below."
اه، كنحاس بحال نقدرو نشوفو ناهر من لتاحت,"ah, kan7ess b7al nqadro nshoufo nhar mn lta7t.","Oh, I feel like we can see the river from below."
اه، كنحاس بحال نقدرو نشوفو ناهر من لتاحت,"ah, kanhess bhal nqadro nchoufo nhar mn ltaht.","Oh, I feel like we can see the river from below."
اه، كنحاس بحال نقدرو نشوفو ناهر من لتاحت,"ah, kanhess bhal nqadro nshoufo nhar mn ltaht.","Oh, I feel like we can see the river from below."
اه، كانحاص بالو امكان ليك تشوف الواد فلتاحت.,"ah, kan7ass balo imkan lik tchouf lwad flta7t.","Oh, I feel stuck, but you can see the river below."
اه، كانحاص بالو امكان ليك تشوف الواد فلتاحت.,"ah, kan7ass balo imkan lik tshouf lwad flta7t.","Oh, I feel stuck, but you can see the river below."
اه، كانحاص بالو امكان ليك تشوف الواد فلتاحت.,"ah, kanhass balo imkan lik tchouf lwad fltaht.","Oh, I feel stuck, but you can see the river below."
